news_updated_at,news_url,title
2014-04-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806274/index.html,胡晓炼同志赴广西凭祥市支行调研指导第二批教育实践活动
2014-04-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806265/index.html,周小川行长会见卡塔尔央行行长阿勒萨尼并签署 《中国人民银行代理卡塔尔央行投资中国银行间债券市场的代理投资协议》
2014-04-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806257/index.html,中国人民银行召开2014年征信系统建设应用工作座谈会
2014-04-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2871357/index.html,金琦同志赴涪陵中心支行调研指导第二批教育实践活动
2014-04-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806208/index.html,2014年一季度社会融资规模统计数据报告
2014-04-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806200/index.html,2014年一季度金融统计数据报告
2014-04-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2892150/index.html,人民银行专题部署2014年人大议案建议和政协提案办理工作
2014-04-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806196/index.html,《关于全面做好扶贫开发金融服务工作的指导意见》解读
2014-04-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806185/index.html,易纲率中国人民银行代表团出席第29届国际货币与金融委员会会议
2014-04-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2887032/index.html,二十国集团财长和央行行长会议在美国华盛顿举行
2014-04-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2883835/index.html,刘士余同志赴孝感中支调研指导第二批教育实践活动
2014-04-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2898907/index.html,周小川行长在博鳌亚洲论坛香港分论坛晚餐会上的讲话
2014-04-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806179/index.html,人民银行和银监会严厉谴责英国金融时报（中文网）有关不实报道
2014-04-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2897253/index.html,金融监管协调部际联席会议制度运行良好
2014-04-09,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2890495/index.html,深入贯彻中央扶贫工作战略部署 全面做好扶贫开发金融服务工作
2014-04-09,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806148/index.html,中国人民银行 财政部 银监会 证监会 保监会 扶贫办 共青团中央关于全面做好扶贫开发金融服务工作的指导意见
2014-04-09,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806142/index.html,周小川赴上海自贸区调研
2014-04-09,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2871354/index.html,认真学习习近平总书记系列讲话精神 提高推动改革的能力和水平
2014-04-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806130/index.html,周小川行长赴人民银行嘉兴市中心支行调研指导群众路线教育实践活动
2014-04-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806111/index.html,中国人民银行公告〔2014〕第7号
2014-04-04,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806109/index.html,李东荣同志赴安庆市中心支行、桐城市支行调研指导群众路线教育实践活动并听取意见
2014-04-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806101/index.html,中国人民银行货币政策委员会召开2014年第一季度例会
2014-04-02,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806098/index.html,人民银行召开2014年宣传思想工作会议
2014-04-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806026/index.html,2014年2月份金融市场运行情况
2014-04-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2806013/index.html,中国人民银行与英格兰银行签署 在伦敦建立人民币清算安排的合作备忘录
2014-03-29,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805996/index.html,中国人民银行与德意志联邦银行签署 在法兰克福建立人民币清算安排的合作备忘录
2014-03-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2885467/index.html,加大金融创新力度，推进文化金融深化合作
2014-03-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805984/index.html,中国人民银行公告〔2014〕第3号
2014-03-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805957/index.html,周小川：全面推广运用风险监督管理系统 扎实推进人民银行系统廉政建设
2014-03-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2873199/index.html,周小川行长会见亚美尼亚央行行长阿·贾瓦德扬并签署双边合作协议
2014-03-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805942/index.html,周小川行长在沈阳分行调研时强调：深入贯彻落实十 八届三中全会精神 更好推动中央银行各项工作
2014-03-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805935/index.html,人民银行2014年调查统计工作会议召开
2014-03-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805930/index.html,中国人民银行有关部门负责人就加快小微企业和农 村信用体系建设答记者问
2014-03-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805918/index.html,人民银行部署加快小微企业和农村信用体系建设
2014-03-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2878594/index.html,团结协作 齐抓共管 扎实有效推进反假货币工作
2014-03-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805872/index.html,推动创新 规范服务－－央行有关负责人回应当前互联网 金融监管热点话题
2014-03-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805865/index.html,准确把握新形势新任务 转职能、转方式、转作风 提高人民银行巡视工作质量和水平
2014-03-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805857/index.html,人民银行党委中心组集中学习 政府工作报告和社会主义核心价值观
2014-03-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805854/index.html,人民银行创设支小再贷款支持小微企业融资 下达支小再贷款额度500亿元
2014-03-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805842/index.html,2014年第1季度企业家问卷调查报告
2014-03-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2878582/index.html,2014年第1季度城镇储户问卷调查报告
2014-03-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2893838/index.html,2014年第1季度银行家问卷调查报告
2014-03-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805822/index.html,贯彻落实党的十八届三中全会精神 提高人民银行党校工作科学化水平
2014-03-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805807/index.html,中国人民银行公告〔2014〕第6号
2014-03-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805791/index.html,人民银行举办扎实开展第二批群众路线教育实践活动专项培训班
2014-03-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805788/index.html,竭心尽智，转型革新 为全面深化改革做好决策服务工作
2014-03-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805776/index.html,人民银行召开党委扩大会议 部署深入推进第二批党的群众路线教育实践活动
2014-03-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805764/index.html,中国人民银行欢迎中国外汇交易中心开展 人民币对新西兰元直接交易
2014-03-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805734/index.html,中国人民银行新闻发言人就 扩大人民币汇率浮动幅度答记者问
2014-03-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2895423/index.html,中国人民银行公告〔2014〕第5号
2014-03-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805728/index.html,深化改革 锐意进取 开创反洗钱工作新局面
2014-03-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2882222/index.html,中国人民银行公告〔2014〕第4号
2014-03-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805694/index.html,不断推动内审转型向纵深发展 2014年人民银行内审工作会议召开
2014-03-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805596/index.html,中国人民银行行长周小川等就“金融改革与发展”答记者问
2014-03-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2898875/index.html,中美战略与经济对话第四次反洗钱与反恐怖融资研讨会召开
2014-03-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805551/index.html,2014年2月社会融资规模统计数据报告
2014-03-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805545/index.html,2014年2月金融统计数据报告
2014-03-07,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805530/index.html,以促进安全发展为己任 做好新形势下的央行安全保卫工作
2014-03-07,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2893825/index.html,非洲开发银行商业机会研讨会在广州举行
2014-03-07,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805526/index.html,王华庆：互助友爱 搭建平台 切实为女职工办好事办实事
2014-03-05,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805500/index.html,人民银行增加支农再贷款额度200亿元 支持金融机构做好春耕备耕金融服务
2014-03-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805476/index.html,人民银行召开2014年青年工作会议
2014-03-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805465/index.html,2014年1月份金融市场运行情况
2014-03-02,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2876745/index.html,人民银行召开党的群众路线教育实践活动 第一批督导工作总结暨总行巡回督导组培训会议
2014-02-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805452/index.html,2013年中国货币政策大事记
2014-02-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2898867/index.html,为适应金融创新发展和维护金融稳定运行提供科技服务
2014-02-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805407/index.html,人民银行召开2014年征信工作会议
2014-02-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805380/index.html,王华庆：贯彻落实党的十八届三中全会精神 以全面深化改革为契机 开创人民银行工会工作新局面
2014-02-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805374/index.html,2014年人民银行金融消费权益保护电视电话会议召开
2014-02-25,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805366/index.html,金融机构与武警部队启动军人保障卡推广应用工作
2014-02-25,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2878560/index.html,以群众路线教育实践活动为契机 扎实做好“两会”建议提案办理工作
2014-02-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805352/index.html,2014年人民银行组织部长（人事处长）电视电话会议召开
2014-02-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805338/index.html,二十国集团财长和央行行长会在悉尼举行
2014-02-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805335/index.html,金融行动特别工作组（FATF）第二十五届第二次全会 及工作组会议在巴黎召开
2014-02-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805322/index.html,全面做好家庭农场等新型农业经营主体金融服务 推进农业适度规模经营和农业现代化
2014-02-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805312/index.html,中国人民银行关于建立场外金融衍生产品集中清算机制 及开展人民币利率互换集中清算业务有关事宜的通知
2014-02-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805295/index.html,中国人民银行调查统计司负责人就地区社会融资规模统计有关情况答记者问
2014-02-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2893805/index.html,2013年地区社会融资规模统计数据
2014-02-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805291/index.html,地区社会融资规模统计指标解释
2014-02-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805281/index.html,中国人民银行公告〔2014〕第2号
2014-02-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805275/index.html,稳步推进跨境人民币工作 切实提高有关监测分析水平
2014-02-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805252/index.html,2013年支付体系运行总体情况
2014-02-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805245/index.html,2013年第四季度支付体系运行总体情况
2014-02-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2888752/index.html,2014年1月社会融资规模统计数据报告
2014-02-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805239/index.html,2014年1月金融统计数据报告
2014-02-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805203/index.html,人民银行认真传达学习国务院第二次廉政工作会议精神
2014-02-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805189/index.html,2013年第四季度中国货币政策执行报告
2014-01-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2885448/index.html,中国人民银行公布2014年贵金属纪念币项目发行计划
2014-01-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805146/index.html,2013年金融市场运行情况
2014-01-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805140/index.html,面对面 心贴心 把关爱送到基层行职工心坎上
2014-01-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805125/index.html,2013年小额贷款公司数据统计报告
2014-01-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805119/index.html,2013年金融机构贷款投向统计报告
2014-01-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805107/index.html,人民银行召开党的群众路线教育实践活动 第一批总结暨第二批部署会议
2014-01-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805079/index.html,人民银行召开2014年全国货币发行工作会议
2014-01-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805054/index.html,中国人民银行公告〔2014〕第1号
2014-01-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2893794/index.html,周小川：增强组织纪律性 全面落实责任制 把党风廉政建设和反腐败工作引向深入
2014-01-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2878580/index.html,人民银行召开党委扩大会议 传达学习习近平总书记在党的群众路线 教育实践活动第一批总结暨第二批部署会议上的重要讲话精神
2014-01-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2805038/index.html,人民银行开展分支行常备借贷便利操作试点 为中小金融机构提供流动性支持
